Category                                 | RTE type             | Interface                                
BAP                                      | Rte_Receive          | CtApTVCntrl_PpTVMasterTVCntrl_DeTVBapResponse 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_CameraStates_Status_BAP_RequestByteSequence 
UDS Diagnostic, Stellglied Call          | Rte_Receive          | CtApTVCntrl_PpDiagTVCntrlRead_DeManoeuvre_Light_Request_0x10F9 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestError_VPS_DefaultModeSV_BAP_RequestError 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_FSG_Control_Status_BAP_RequestUInt8 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_DefaultModeFV_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_FSG_Control_Status_BAP_RequestUInt8 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_Brightness_BAP_RequestError 
UDS Diagnostic, Routine Return           | Rte_Send             | CtApTVCntrl_PpDiagTVCntrlWrite_DeArea_cameras_enable_link_0x05E2 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_3D_BirdView_BAP_InitSendBufferByteSequence 
RTE Data Exchange                        | Rte_IStatus          | RTVCntrl_PpCAM_VCC_Supervision_DeTVxVCC  
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_3D_BirdView_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_Info_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_Switch_2D_3D_Status_BAP_RequestByteSequence 
RTE Data Exchange                        | Rte_IRead            | RTVCntrl_PpFRParkControlout_DeFRParkControlout 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_DefaultModeSV_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_BAP_Config_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_DefaultModeBV_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_SystemState_BAP_RequestError 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestError_VPS_CameraStates_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_DefaultModeBV_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestError_VPS_ExtCamera_Config_BAP_RequestError 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_Messages_BAP_InitSendBufferByteSequence 
Persistency, Data write                  | Rte_Write            | CtApTVCntrl_PpPdTVCntrlWrite_DeFspeTvControl_Critical 
RTE Data Exchange                        | Rte_IWrite           | RTVCntrl_PpTVCntrlTVMaster_DeTVCleaningStatus 
RTE Data Exchange                        | Rte_IRead            | RTVCntrl_PpCAM_VCC_Supervision_DeSYS_9V  
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_Contrast_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_HeartBeat_BAP_InitSendBufferUInt8 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_FunctionList_BAP_InitSendBufferByteSequence 
UDS Diagnostic, Routine Return           | Rte_Send             | CtApTVCntrl_PpDiagTVCntrlWrite_DeTV_Write_TVCntrl_Parameter_0x100A 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestError_VPS_3D_BirdView_Config_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_FunctionList_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Read             | CtApTVCntrl_Bap_Allowed_DeBapAllowed     
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_RimProtection_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_Guidelines_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_Messages_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_Display_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_DefaultModeBV_Status_BAP_RequestByteSequence 
